survived,pclass,sex,age,sibsp,parch,fare,alone,family_size,is_alone,embarked_Q,embarked_S,age_group_teen,age_group_young_adult,age_group_adult,age_group_senior
1,3,0,-1.837892087470567,1,1,-0.5023224425343673,0,0.6955075022677348,0,0,1,0,0,0,0
1,1,1,1.2506740722636613,1,1,0.413010268862874,0,0.6955075022677348,0,0,1,0,0,1,0
0,1,0,0.24509439235019168,0,0,-0.6378581290793892,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,0,1.2506740722636613,0,0,-0.5494648096298127,1,-0.6212300020255496,1,0,1,0,0,1,0
1,2,1,-0.11404120761890466,1,0,-0.21798986169390067,0,0.037138750121092655,0,0,0,0,1,0,0
1,3,1,-1.0477937675385551,0,0,-0.5886893451355623,1,-0.6212300020255496,1,0,0,1,0,0,0
0,3,0,-0.6886581675694587,0,0,-0.5307740422321997,1,-0.6212300020255496,1,0,1,0,1,0,0
1,1,1,1.8971181522080347,0,1,1.0893097658045703,0,0.037138750121092655,0,0,0,0,0,1,0
1,2,1,-0.32952256760036247,0,1,-0.17379320196911238,0,0.037138750121092655,0,0,1,0,1,0,0
0,3,0,0.24509439235019168,0,0,-0.5738657854638682,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,1,-0.5450039275818203,0,0,-0.5159482727275195,1,-0.6212300020255496,1,0,1,0,1,0,0
0,2,0,-0.11404120761890466,0,0,-0.5163173148362215,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,1,0.6760571123131073,0,5,-0.10473592114913072,0,2.6706137587076615,0,1,0,0,0,1,0
1,1,1,-0.760485287563278,0,0,-0.08539988251953584,1,-0.6212300020255496,1,0,1,0,1,0,0
0,3,1,-0.5450039275818203,1,2,-0.23014394311821745,0,1.353876254414377,0,0,1,0,1,0,0
1,1,0,-0.25769544760654317,0,0,-0.08539988251953584,1,-0.6212300020255496,1,0,0,0,1,0,0
0,3,0,0.1732672723563724,0,0,-0.5770877219578053,1,-0.6212300020255496,1,1,0,0,1,0,0
